SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,APP,PLOT A,1998,July,1691.2,735,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,APP,PLOT A,1999,July,1691.3,736,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT A,1993,July,1692.1,737,SR,First.Appearance,NA,SF,1994,1993,SR,1994,SF,Yes
WL,APP,PLOT A,1994,July,1692.1,737,SF,SR,1993,Dead,NA,1993,SR,1994,SF,No
WL,APP,PLOT A,1995,July,1692.2,738,SR,First.Appearance,NA,SF,1996,1995,SR,1996,SF,Yes
WL,APP,PLOT A,1996,July,1692.2,738,SF,SR,1995,Dead,NA,1995,SR,1996,SF,No
WL,APP,PLOT A,1997,July,1692.3,739,SR,First.Appearance,NA,SR,1998,1997,SR,1999,SR,Yes
WL,APP,PLOT A,1998,July,1692.3,739,SR,SR,1997,SR,1999,1997,SR,1999,SR,Yes
WL,APP,PLOT A,1999,July,1692.3,739,SR,SR,1998,Dead,NA,1997,SR,1999,SR,No
WL,APP,PLOT A,1994,July,1693.1,740,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT A,1995,July,1693.2,741,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SF,Yes
WL,APP,PLOT A,1996,July,1693.2,741,SR,SR,1995,SF,1997,1995,SR,1997,SF,Yes
WL,APP,PLOT A,1997,July,1693.2,741,SF,SR,1996,Dead,NA,1995,SR,1997,SF,No
WL,APP,PLOT A,1998,July,1693.3,742,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,APP,PLOT A,1999,July,1693.3,742,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,APP,PLOT A,1994,May,1694.1,743,SR,First.Appearance,NA,SR,1995,1994,SR,1995,SR,Yes
WL,APP,PLOT A,1995,May,1694.1,743,SR,SR,1994,Dead,NA,1994,SR,1995,SR,No
WL,APP,PLOT A,1996,July,1694.2,744,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT A,1997,July,1694.2,744,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT A,1998,July,1694.3,745,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,APP,PLOT A,1999,May,1694.3,745,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,APP,PLOT A,2000,May,1694.4,746,MR,First.Appearance,NA,Dead,NA,2000,MR,2000,MR,No
WL,APP,PLOT A,1994,July,1695.1,747,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT A,1995,July,1695.2,748,SR,First.Appearance,NA,SF,1996,1995,SR,1996,SF,Yes
WL,APP,PLOT A,1996,July,1695.2,748,SF,SR,1995,Dead,NA,1995,SR,1996,SF,No
WL,APP,PLOT A,1998,July,1695.3,749,SF,First.Appearance,NA,Dead,NA,1998,SF,1998,SF,No
WL,APP,PLOT A,1994,July,1696,750,SR,First.Appearance,NA,SR,1995,1994,SR,1998,SR,Yes
WL,APP,PLOT A,1995,July,1696,750,SR,SR,1994,SR,1996,1994,SR,1998,SR,Yes
WL,APP,PLOT A,1996,July,1696,750,SR,SR,1995,SR,1997,1994,SR,1998,SR,Yes
WL,APP,PLOT A,1997,July,1696,750,SR,SR,1996,SR,1998,1994,SR,1998,SR,Yes
WL,APP,PLOT A,1998,July,1696,750,SR,SR,1997,Dead,NA,1994,SR,1998,SR,No
WL,APP,PLOT A,2005,July,1707,751,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,1707,751,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT A,2005,July,1720,752,MR,First.Appearance,NA,Dead,NA,2005,MR,2005,MR,No
WL,APP,PLOT A,2005,July,1725,753,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,1725,753,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT A,2005,July,1730,754,SR,First.Appearance,NA,SR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,1730,754,SR,SR,2005,SR,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,1730,754,SR,SR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,1730,754,SR,SR,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1730,754,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT A,2002,May,1733,755,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT A,2005,July,1736,756,SR,First.Appearance,NA,SR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,1736,756,SR,SR,2005,SR,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,1736,756,SR,SR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,1736,756,SR,SR,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1736,756,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT A,2005,July,1742,757,SR,First.Appearance,NA,SR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,1742,757,SR,SR,2005,SR,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,1742,757,SR,SR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,1742,757,SR,SR,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1742,757,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT A,2005,July,1747,758,SR,First.Appearance,NA,SR,2006,2005,SR,2009,MR,Yes
WL,APP,PLOT A,2006,July,1747,758,SR,SR,2005,SR,2007,2005,SR,2009,MR,Yes
WL,APP,PLOT A,2007,July,1747,758,SR,SR,2006,SR,2008,2005,SR,2009,MR,Yes
WL,APP,PLOT A,2008,June,1747,758,SR,SR,2007,MR,2009,2005,SR,2009,MR,Yes
WL,APP,PLOT A,2009,June,1747,758,MR,SR,2008,NA,NA,2005,SR,2009,MR,NA
WL,APP,PLOT A,2005,July,1750,759,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,1750,759,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT A,2005,July,1751.1,760,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT A,2005,July,1758,761,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SF,Yes
WL,APP,PLOT A,2006,July,1758,761,SR,SR,2005,SF,2007,2005,SR,2007,SF,Yes
WL,APP,PLOT A,2007,July,1758,761,SF,SR,2006,Dead,NA,2005,SR,2007,SF,No
WL,APP,PLOT A,2003,May,1761,762,SR,First.Appearance,NA,SR,2004,2003,SR,2004,SR,Yes
WL,APP,PLOT A,2004,June,1761,762,SR,SR,2003,Dead,NA,2003,SR,2004,SR,No
WL,APP,PLOT A,2005,July,1770,763,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,1770,763,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT A,2004,June,1772.1,764,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT A,2006,July,1772.2,765,SR,First.Appearance,NA,SF,2007,2006,SR,2007,SF,Yes
WL,APP,PLOT A,2007,July,1772.2,765,SF,SR,2006,Dead,NA,2006,SR,2007,SF,No
WL,APP,PLOT A,2005,July,1791.1,766,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SF,Yes
WL,APP,PLOT A,2006,July,1791.1,766,SR,SR,2005,SF,2007,2005,SR,2007,SF,Yes
WL,APP,PLOT A,2007,July,1791.1,766,SF,SR,2006,Dead,NA,2005,SR,2007,SF,No
WL,APP,PLOT A,2008,June,1791.2,767,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1791.2,767,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT A,2005,July,1792,768,MR,First.Appearance,NA,Dead,NA,2005,MR,2005,MR,No
WL,APP,PLOT A,2005,July,1793.1,769,SR,First.Appearance,NA,SF,2006,2005,SR,2006,SF,Yes
WL,APP,PLOT A,2006,July,1793.1,769,SF,SR,2005,Dead,NA,2005,SR,2006,SF,No
WL,APP,PLOT A,2007,July,1793.2,770,SF,First.Appearance,NA,Dead,NA,2007,SF,2007,SF,No
WL,APP,PLOT A,2008,June,1793.3,771,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1793.3,771,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT A,2005,July,1794,772,SR,First.Appearance,NA,inactive,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,1794,772,inactive,SR,2005,SR,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,1794,772,SR,inactive,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,1794,772,SR,SR,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1794,772,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT A,2005,July,1796,773,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT A,1993,July,1801,774,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SR,Yes
WL,APP,PLOT A,1994,July,1801,774,SR,SR,1993,SR,1995,1993,SR,1996,SR,Yes
WL,APP,PLOT A,1995,July,1801,774,SR,SR,1994,SR,1996,1993,SR,1996,SR,Yes
WL,APP,PLOT A,1996,May,1801,774,SR,SR,1995,Dead,NA,1993,SR,1996,SR,No
WL,APP,PLOT A,1993,July,1802,775,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SR,Yes
WL,APP,PLOT A,1994,July,1802,775,SR,SR,1993,SR,1995,1993,SR,1996,SR,Yes
WL,APP,PLOT A,1995,July,1802,775,SR,SR,1994,SR,1996,1993,SR,1996,SR,Yes
WL,APP,PLOT A,1996,July,1802,775,SR,SR,1995,Dead,NA,1993,SR,1996,SR,No
WL,APP,PLOT A,1994,July,1803.1,776,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT A,1996,July,1803.2,777,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT A,1993,July,1804,778,SR,First.Appearance,NA,MR,1994,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1994,July,1804,778,MR,SR,1993,SR,1995,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1995,July,1804,778,SR,MR,1994,SR,1996,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1996,July,1804,778,SR,SR,1995,SR,1997,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1997,July,1804,778,SR,SR,1996,SR,1998,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1998,July,1804,778,SR,SR,1997,Dead,NA,1993,SR,1998,SR,No
WL,APP,PLOT A,1993,July,1805,779,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,APP,PLOT A,1994,May,1805,779,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,APP,PLOT A,1994,July,1806.1,780,SR,First.Appearance,NA,SR,1995,1994,SR,1999,SF,Yes
WL,APP,PLOT A,1995,July,1806.1,780,SR,SR,1994,SR,1996,1994,SR,1999,SF,Yes
WL,APP,PLOT A,1996,July,1806.1,780,SR,SR,1995,SR,1997,1994,SR,1999,SF,Yes
WL,APP,PLOT A,1997,July,1806.1,780,SR,SR,1996,SR,1998,1994,SR,1999,SF,Yes
WL,APP,PLOT A,1998,July,1806.1,780,SR,SR,1997,SF,1999,1994,SR,1999,SF,Yes
WL,APP,PLOT A,1999,July,1806.1,780,SF,SR,1998,Dead,NA,1994,SR,1999,SF,No
WL,APP,PLOT A,2000,May,1806.2,781,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT A,2002,June,1806.3,782,SR,First.Appearance,NA,SR,2003,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2003,May,1806.3,782,SR,SR,2002,inactive,2004,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2004,June,1806.3,782,inactive,SR,2003,SR,2005,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2005,July,1806.3,782,SR,inactive,2004,SR,2006,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,1806.3,782,SR,SR,2005,SR,2007,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,1806.3,782,SR,SR,2006,SR,2008,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,1806.3,782,SR,SR,2007,SR,2009,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1806.3,782,SR,SR,2008,NA,NA,2002,SR,2009,SR,NA
WL,APP,PLOT A,1994,July,1807,783,SR,First.Appearance,NA,SR,1995,1994,SR,2002,SR,Yes
WL,APP,PLOT A,1995,July,1807,783,SR,SR,1994,SR,1996,1994,SR,2002,SR,Yes
WL,APP,PLOT A,1996,July,1807,783,SR,SR,1995,SR,1997,1994,SR,2002,SR,Yes
WL,APP,PLOT A,1997,July,1807,783,SR,SR,1996,MR,1998,1994,SR,2002,SR,Yes
WL,APP,PLOT A,1998,July,1807,783,MR,SR,1997,SR,1999,1994,SR,2002,SR,Yes
WL,APP,PLOT A,1999,July,1807,783,SR,MR,1998,SR,2000,1994,SR,2002,SR,Yes
WL,APP,PLOT A,2000,May,1807,783,SR,SR,1999,inactive,2001,1994,SR,2002,SR,Yes
WL,APP,PLOT A,2001,May,1807,783,inactive,SR,2000,SR,2002,1994,SR,2002,SR,Yes
WL,APP,PLOT A,2002,June,1807,783,SR,inactive,2001,Dead,NA,1994,SR,2002,SR,No
WL,APP,PLOT A,1994,May,1808.1,784,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT A,1995,July,1808.2,785,SR,First.Appearance,NA,SR,1996,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1996,July,1808.2,785,SR,SR,1995,SR,1997,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1997,July,1808.2,785,SR,SR,1996,SR,1998,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1998,July,1808.2,785,SR,SR,1997,SR,1999,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1999,May,1808.2,785,SR,SR,1998,Dead,NA,1995,SR,1999,SR,No
WL,APP,PLOT A,1994,May,1809.1,786,SR,First.Appearance,NA,SR,1995,1994,SR,1995,SR,Yes
WL,APP,PLOT A,1995,July,1809.1,786,SR,SR,1994,Dead,NA,1994,SR,1995,SR,No
WL,APP,PLOT A,1996,May,1809.2,787,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT A,1997,July,1809.3,788,SR,First.Appearance,NA,SR,1998,1997,SR,2002,inactive,Yes
WL,APP,PLOT A,1998,July,1809.3,788,SR,SR,1997,SR,1999,1997,SR,2002,inactive,Yes
WL,APP,PLOT A,1999,July,1809.3,788,SR,SR,1998,SR,2000,1997,SR,2002,inactive,Yes
WL,APP,PLOT A,2000,May,1809.3,788,SR,SR,1999,inactive,2001,1997,SR,2002,inactive,Yes
WL,APP,PLOT A,2002,June,1809.4,789,SR,First.Appearance,NA,SR,2003,2002,SR,2005,inactive,Yes
WL,APP,PLOT A,2003,May,1809.4,789,SR,SR,2002,inactive,2004,2002,SR,2005,inactive,Yes
WL,APP,PLOT A,2006,July,1809.5,790,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,1809.5,790,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,1809.5,790,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1809.5,790,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,1993,July,1810.1,791,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SR,Yes
WL,APP,PLOT A,1994,July,1810.1,791,SR,SR,1993,SR,1995,1993,SR,1995,SR,Yes
WL,APP,PLOT A,1995,July,1810.1,791,SR,SR,1994,Dead,NA,1993,SR,1995,SR,No
WL,APP,PLOT A,1996,July,1810.2,792,SR,First.Appearance,NA,SR,1997,1996,SR,1998,SR,Yes
WL,APP,PLOT A,1997,July,1810.2,792,SR,SR,1996,SR,1998,1996,SR,1998,SR,Yes
WL,APP,PLOT A,1998,July,1810.2,792,SR,SR,1997,Dead,NA,1996,SR,1998,SR,No
WL,APP,PLOT A,2001,May,1810.3,793,SR,First.Appearance,NA,SR,2002,2001,SR,2003,SR,Yes
WL,APP,PLOT A,2002,June,1810.3,793,SR,SR,2001,SR,2003,2001,SR,2003,SR,Yes
WL,APP,PLOT A,2003,May,1810.3,793,SR,SR,2002,Dead,NA,2001,SR,2003,SR,No
WL,APP,PLOT A,1994,July,1811,794,SR,First.Appearance,NA,SR,1995,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1995,July,1811,794,SR,SR,1994,SR,1996,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1996,July,1811,794,SR,SR,1995,SR,1997,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1997,July,1811,794,SR,SR,1996,SR,1998,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1998,July,1811,794,SR,SR,1997,SR,1999,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1999,July,1811,794,SR,SR,1998,SR,2000,1994,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,1811,794,SR,SR,1999,Dead,NA,1994,SR,2000,SR,No
WL,APP,PLOT A,1994,July,1812,795,SR,First.Appearance,NA,SR,1995,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1995,July,1812,795,SR,SR,1994,SR,1996,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1996,May,1812,795,SR,SR,1995,SR,1997,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1997,July,1812,795,SR,SR,1996,SR,1998,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1998,July,1812,795,SR,SR,1997,SR,1999,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1999,July,1812,795,SR,SR,1998,SR,2000,1994,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,1812,795,SR,SR,1999,Dead,NA,1994,SR,2000,SR,No
WL,APP,PLOT A,1994,July,1813.1,796,SR,First.Appearance,NA,SR,1995,1994,SR,1996,SR,Yes
WL,APP,PLOT A,1995,July,1813.1,796,SR,SR,1994,SR,1996,1994,SR,1996,SR,Yes
WL,APP,PLOT A,1996,July,1813.1,796,SR,SR,1995,Dead,NA,1994,SR,1996,SR,No
WL,APP,PLOT A,1997,July,1813.2,797,SR,First.Appearance,NA,SR,1998,1997,SR,2000,SR,Yes
WL,APP,PLOT A,1998,July,1813.2,797,SR,SR,1997,SR,1999,1997,SR,2000,SR,Yes
WL,APP,PLOT A,1999,July,1813.2,797,SR,SR,1998,SR,2000,1997,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,1813.2,797,SR,SR,1999,Dead,NA,1997,SR,2000,SR,No
WL,APP,PLOT A,1994,July,1814,798,SR,First.Appearance,NA,SR,1995,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1995,July,1814,798,SR,SR,1994,SR,1996,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1996,July,1814,798,SR,SR,1995,SR,1997,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1997,July,1814,798,SR,SR,1996,SR,1998,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1998,July,1814,798,SR,SR,1997,SR,1999,1994,SR,2000,SR,Yes
WL,APP,PLOT A,1999,May,1814,798,SR,SR,1998,SR,2000,1994,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,1814,798,SR,SR,1999,Dead,NA,1994,SR,2000,SR,No
WL,APP,PLOT A,2001,May,1815,799,SR,First.Appearance,NA,SR,2002,2001,SR,2003,SR,Yes
WL,APP,PLOT A,2002,June,1815,799,SR,SR,2001,SR,2003,2001,SR,2003,SR,Yes
WL,APP,PLOT A,2003,May,1815,799,SR,SR,2002,Dead,NA,2001,SR,2003,SR,No
WL,APP,PLOT A,1993,July,1816.1,800,SR,First.Appearance,NA,SF,1994,1993,SR,1994,SF,Yes
WL,APP,PLOT A,1994,July,1816.1,800,SF,SR,1993,Dead,NA,1993,SR,1994,SF,No
WL,APP,PLOT A,1996,July,1816.2,801,SR,First.Appearance,NA,SR,1997,1996,SR,1998,MR,Yes
WL,APP,PLOT A,1997,May,1816.2,801,SR,SR,1996,MR,1998,1996,SR,1998,MR,Yes
WL,APP,PLOT A,1998,July,1816.2,801,MR,SR,1997,Dead,NA,1996,SR,1998,MR,No
WL,APP,PLOT A,1993,July,1817.1,802,SR,First.Appearance,NA,SF,1994,1993,SR,1994,SF,Yes
WL,APP,PLOT A,1994,July,1817.1,802,SF,SR,1993,Dead,NA,1993,SR,1994,SF,No
WL,APP,PLOT A,1995,July,1817.2,803,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT A,1996,May,1817.2,803,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT A,1997,July,1817.2,803,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT A,1998,July,1817.3,804,SR,First.Appearance,NA,SR,1999,1998,SR,2009,SR,Yes
WL,APP,PLOT A,1999,July,1817.3,804,SR,SR,1998,SR,2000,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2000,May,1817.3,804,SR,SR,1999,SR,2001,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2001,May,1817.3,804,SR,SR,2000,SR,2002,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2002,June,1817.3,804,SR,SR,2001,SR,2003,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2003,May,1817.3,804,SR,SR,2002,SR,2004,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2004,June,1817.3,804,SR,SR,2003,SR,2005,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2005,July,1817.3,804,SR,SR,2004,SR,2006,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,1817.3,804,SR,SR,2005,SR,2007,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,1817.3,804,SR,SR,2006,SR,2008,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,1817.3,804,SR,SR,2007,SR,2009,1998,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,1817.3,804,SR,SR,2008,NA,NA,1998,SR,2009,SR,NA
WL,APP,PLOT A,1993,July,1818.1,805,Seedling,First.Appearance,NA,SR,1994,1993,Seedling,1994,SR,Yes
WL,APP,PLOT A,1994,May,1818.1,805,SR,Seedling,1993,Dead,NA,1993,Seedling,1994,SR,No
WL,APP,PLOT A,1996,July,1818.2,806,SR,First.Appearance,NA,SR,1997,1996,SR,1998,SR,Yes
WL,APP,PLOT A,1997,July,1818.2,806,SR,SR,1996,SR,1998,1996,SR,1998,SR,Yes
WL,APP,PLOT A,1998,July,1818.2,806,SR,SR,1997,Dead,NA,1996,SR,1998,SR,No
WL,APP,PLOT A,1993,July,1819,807,SR,First.Appearance,NA,SR,1994,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1994,July,1819,807,SR,SR,1993,SR,1995,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1995,July,1819,807,SR,SR,1994,inactive,1996,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1996,May,1819,807,inactive,SR,1995,SR,1997,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1997,July,1819,807,SR,inactive,1996,SR,1998,1993,SR,1998,SR,Yes
WL,APP,PLOT A,1998,May,1819,807,SR,SR,1997,Dead,NA,1993,SR,1998,SR,No
WL,APP,PLOT A,1993,July,1820.1,808,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SR,Yes
WL,APP,PLOT A,1994,May,1820.1,808,SR,SR,1993,SR,1995,1993,SR,1995,SR,Yes
WL,APP,PLOT A,1995,July,1820.1,808,SR,SR,1994,Dead,NA,1993,SR,1995,SR,No
WL,APP,PLOT A,1996,July,1820.2,809,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT A,1997,May,1820.2,809,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT A,1994,July,1821.1,810,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT A,1995,July,1821.2,811,SR,First.Appearance,NA,MR,1996,1995,SR,1998,SR,Yes
WL,APP,PLOT A,1996,July,1821.2,811,MR,SR,1995,SR,1997,1995,SR,1998,SR,Yes
WL,APP,PLOT A,1997,July,1821.2,811,SR,MR,1996,SR,1998,1995,SR,1998,SR,Yes
WL,APP,PLOT A,1998,May,1821.2,811,SR,SR,1997,Dead,NA,1995,SR,1998,SR,No
WL,APP,PLOT A,1998,July,1821.3,812,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SR,Yes
WL,APP,PLOT A,1999,May,1821.3,812,SR,SR,1998,SR,2000,1998,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,1821.3,812,SR,SR,1999,Dead,NA,1998,SR,2000,SR,No
WL,APP,PLOT A,2001,May,1821.4,813,SR,First.Appearance,NA,Dead,NA,2001,SR,2001,SR,No
WL,APP,PLOT A,2002,June,1821.5,814,SR,First.Appearance,NA,SR,2003,2002,SR,2004,SR,Yes
WL,APP,PLOT A,2003,May,1821.5,814,SR,SR,2002,SR,2004,2002,SR,2004,SR,Yes
WL,APP,PLOT A,2004,June,1821.5,814,SR,SR,2003,Dead,NA,2002,SR,2004,SR,No
WL,APP,PLOT A,1994,May,1822.1,815,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT A,1997,July,1822.2,816,SR,First.Appearance,NA,SR,1998,1997,SR,1999,SR,Yes
WL,APP,PLOT A,1998,July,1822.2,816,SR,SR,1997,SR,1999,1997,SR,1999,SR,Yes
WL,APP,PLOT A,1999,July,1822.2,816,SR,SR,1998,Dead,NA,1997,SR,1999,SR,No
WL,APP,PLOT A,2002,June,1822.3,817,SR,First.Appearance,NA,SR,2003,2002,SR,2006,SR,Yes
WL,APP,PLOT A,2003,May,1822.3,817,SR,SR,2002,SR,2004,2002,SR,2006,SR,Yes
WL,APP,PLOT A,2004,June,1822.3,817,SR,SR,2003,SR,2005,2002,SR,2006,SR,Yes
WL,APP,PLOT A,2005,July,1822.3,817,SR,SR,2004,SR,2006,2002,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,1822.3,817,SR,SR,2005,Dead,NA,2002,SR,2006,SR,No
WL,APP,PLOT A,1994,May,1823.1,818,Seedling,First.Appearance,NA,SR,1995,1994,Seedling,1995,SR,Yes
WL,APP,PLOT A,1995,July,1823.1,818,SR,Seedling,1994,Dead,NA,1994,Seedling,1995,SR,No
WL,APP,PLOT A,1997,July,1823.2,819,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT A,1998,July,1823.3,820,MR,First.Appearance,NA,Dead,NA,1998,MR,1998,MR,No
