SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,APP,PLOT C,1999,May,295.1,210,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,295.1,210,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,APP,PLOT C,2001,May,295.2,211,MR,First.Appearance,NA,SR,2002,2001,MR,2008,SR,Yes
WL,APP,PLOT C,2002,July,295.2,211,SR,MR,2001,SR,2003,2001,MR,2008,SR,Yes
WL,APP,PLOT C,2003,May,295.2,211,SR,SR,2002,SR,2004,2001,MR,2008,SR,Yes
WL,APP,PLOT C,2004,May,295.2,211,SR,SR,2003,inactive,2005,2001,MR,2008,SR,Yes
WL,APP,PLOT C,2005,July,295.2,211,inactive,SR,2004,SR,2006,2001,MR,2008,SR,Yes
WL,APP,PLOT C,2006,July,295.2,211,SR,inactive,2005,SR,2007,2001,MR,2008,SR,Yes
WL,APP,PLOT C,2007,June,295.2,211,SR,SR,2006,SR,2008,2001,MR,2008,SR,Yes
WL,APP,PLOT C,2008,June,295.2,211,SR,SR,2007,Dead,NA,2001,MR,2008,SR,No
WL,APP,PLOT C,1998,May,296,212,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,APP,PLOT C,1998,July,297.1,213,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SF,Yes
WL,APP,PLOT C,1999,July,297.1,213,SR,SR,1998,SF,2000,1998,SR,2000,SF,Yes
WL,APP,PLOT C,2000,July,297.1,213,SF,SR,1999,Dead,NA,1998,SR,2000,SF,No
WL,APP,PLOT C,2001,July,297.2,214,SF,First.Appearance,NA,Dead,NA,2001,SF,2001,SF,No
WL,APP,PLOT C,2002,July,297.3,215,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT C,2003,May,297.4,216,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,APP,PLOT C,1998,July,298,217,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,APP,PLOT C,1999,July,299,218,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT C,1993,July,302,219,SR,First.Appearance,NA,SF,1994,1993,SR,1994,SF,Yes
WL,APP,PLOT C,1994,July,302,219,SF,SR,1993,Dead,NA,1993,SR,1994,SF,No
WL,APP,PLOT C,1993,July,303,220,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,APP,PLOT C,1994,May,303,220,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,APP,PLOT C,1993,July,304,221,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,APP,PLOT C,1994,July,304,221,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,APP,PLOT C,1993,July,306,222,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,APP,PLOT C,1993,July,307,223,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,APP,PLOT C,1993,July,308,224,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,APP,PLOT C,1994,July,308,224,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,APP,PLOT C,1993,July,309.1,225,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,APP,PLOT C,1994,May,309.1,225,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,APP,PLOT C,1996,July,309.2,226,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT C,1997,May,309.2,226,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT C,1993,July,310,227,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SR,Yes
WL,APP,PLOT C,1994,July,310,227,SR,SR,1993,SR,1995,1993,SR,1995,SR,Yes
WL,APP,PLOT C,1995,July,310,227,SR,SR,1994,Dead,NA,1993,SR,1995,SR,No
WL,APP,PLOT C,1993,July,311.1,228,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,APP,PLOT C,1996,July,311.2,229,SR,First.Appearance,NA,SR,1997,1996,SR,1998,SF,Yes
WL,APP,PLOT C,1997,July,311.2,229,SR,SR,1996,SF,1998,1996,SR,1998,SF,Yes
WL,APP,PLOT C,1998,July,311.2,229,SF,SR,1997,Dead,NA,1996,SR,1998,SF,No
WL,APP,PLOT C,1993,July,312.1,230,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SR,Yes
WL,APP,PLOT C,1994,July,312.1,230,SR,SR,1993,SR,1995,1993,SR,1996,SR,Yes
WL,APP,PLOT C,1995,July,312.1,230,SR,SR,1994,SR,1996,1993,SR,1996,SR,Yes
WL,APP,PLOT C,1996,May,312.1,230,SR,SR,1995,Dead,NA,1993,SR,1996,SR,No
WL,APP,PLOT C,1997,July,312.2,231,SR,First.Appearance,NA,SR,1998,1997,SR,1999,SF,Yes
WL,APP,PLOT C,1998,July,312.2,231,SR,SR,1997,SF,1999,1997,SR,1999,SF,Yes
WL,APP,PLOT C,1999,July,312.2,231,SF,SR,1998,Dead,NA,1997,SR,1999,SF,No
WL,APP,PLOT C,1994,July,313,232,SR,First.Appearance,NA,SR,1995,1994,SR,1998,SF,Yes
WL,APP,PLOT C,1995,July,313,232,SR,SR,1994,SR,1996,1994,SR,1998,SF,Yes
WL,APP,PLOT C,1996,July,313,232,SR,SR,1995,SR,1997,1994,SR,1998,SF,Yes
WL,APP,PLOT C,1997,July,313,232,SR,SR,1996,SF,1998,1994,SR,1998,SF,Yes
WL,APP,PLOT C,1998,July,313,232,SF,SR,1997,Dead,NA,1994,SR,1998,SF,No
WL,APP,PLOT C,1998,July,317.1,233,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,317.1,233,SR,SR,1998,SR,2000,1998,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,317.1,233,SR,SR,1999,Dead,NA,1998,SR,2000,SR,No
WL,APP,PLOT C,2001,May,317.2,234,SR,First.Appearance,NA,SR,2002,2001,SR,2002,SR,Yes
WL,APP,PLOT C,2002,May,317.2,234,SR,SR,2001,Dead,NA,2001,SR,2002,SR,No
WL,APP,PLOT C,1996,July,328,235,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT C,1997,July,328,235,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT C,1997,July,340.1,236,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT C,1998,July,340.2,237,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,340.2,237,SR,SR,1998,SR,2000,1998,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,340.2,237,SR,SR,1999,Dead,NA,1998,SR,2000,SR,No
WL,APP,PLOT C,2001,May,340.3,238,SR,First.Appearance,NA,MR,2002,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2002,May,340.3,238,MR,SR,2001,SR,2003,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2003,May,340.3,238,SR,MR,2002,SR,2004,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2004,May,340.3,238,SR,SR,2003,SR,2005,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2005,July,340.3,238,SR,SR,2004,inactive,2006,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2006,July,340.3,238,inactive,SR,2005,SR,2007,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2007,June,340.3,238,SR,inactive,2006,SR,2008,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2008,June,340.3,238,SR,SR,2007,SR,2009,2001,SR,2009,SR,Yes
WL,APP,PLOT C,2009,June,340.3,238,SR,SR,2008,NA,NA,2001,SR,2009,SR,NA
WL,APP,PLOT C,1999,July,341.1,239,SR,First.Appearance,NA,SR,2000,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2000,May,341.1,239,SR,SR,1999,SR,2001,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2001,May,341.1,239,SR,SR,2000,SR,2002,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2002,July,341.1,239,SR,SR,2001,SR,2003,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2003,May,341.1,239,SR,SR,2002,Dead,NA,1999,SR,2003,SR,No
WL,APP,PLOT C,2004,May,341.2,240,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT C,2005,July,341.3,241,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT C,1997,May,356,242,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT C,1997,July,357,243,SR,First.Appearance,NA,SR,1998,1997,SR,1998,SR,Yes
WL,APP,PLOT C,1998,May,357,243,SR,SR,1997,Dead,NA,1997,SR,1998,SR,No
WL,APP,PLOT C,1997,May,363.1,244,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT C,1998,July,363.2,245,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,363.2,245,SR,SR,1998,SR,2000,1998,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,363.2,245,SR,SR,1999,Dead,NA,1998,SR,2000,SR,No
WL,APP,PLOT C,1997,July,364,246,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT C,1997,July,365,247,SR,First.Appearance,NA,SR,1998,1997,SR,2000,SR,Yes
WL,APP,PLOT C,1998,July,365,247,SR,SR,1997,SR,1999,1997,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,365,247,SR,SR,1998,SR,2000,1997,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,365,247,SR,SR,1999,Dead,NA,1997,SR,2000,SR,No
WL,APP,PLOT C,1997,July,366,248,SR,First.Appearance,NA,SR,1998,1997,SR,1999,SR,Yes
WL,APP,PLOT C,1998,July,366,248,SR,SR,1997,SR,1999,1997,SR,1999,SR,Yes
WL,APP,PLOT C,1999,July,366,248,SR,SR,1998,Dead,NA,1997,SR,1999,SR,No
WL,APP,PLOT C,1997,July,367,249,SR,First.Appearance,NA,SR,1998,1997,SR,2006,SR,Yes
WL,APP,PLOT C,1998,July,367,249,SR,SR,1997,SR,1999,1997,SR,2006,SR,Yes
WL,APP,PLOT C,1999,July,367,249,SR,SR,1998,SR,2000,1997,SR,2006,SR,Yes
WL,APP,PLOT C,2000,May,367,249,SR,SR,1999,SR,2001,1997,SR,2006,SR,Yes
WL,APP,PLOT C,2001,May,367,249,SR,SR,2000,SR,2002,1997,SR,2006,SR,Yes
WL,APP,PLOT C,2002,July,367,249,SR,SR,2001,SR,2003,1997,SR,2006,SR,Yes
WL,APP,PLOT C,2003,May,367,249,SR,SR,2002,SR,2004,1997,SR,2006,SR,Yes
WL,APP,PLOT C,2004,May,367,249,SR,SR,2003,SR,2005,1997,SR,2006,SR,Yes
WL,APP,PLOT C,2005,July,367,249,SR,SR,2004,SR,2006,1997,SR,2006,SR,Yes
WL,APP,PLOT C,2006,July,367,249,SR,SR,2005,Dead,NA,1997,SR,2006,SR,No
WL,APP,PLOT C,1997,July,369.1,250,SR,First.Appearance,NA,SR,1998,1997,SR,2001,SF,Yes
WL,APP,PLOT C,1998,July,369.1,250,SR,SR,1997,SR,1999,1997,SR,2001,SF,Yes
WL,APP,PLOT C,1999,July,369.1,250,SR,SR,1998,SR,2000,1997,SR,2001,SF,Yes
WL,APP,PLOT C,2000,May,369.1,250,SR,SR,1999,SF,2001,1997,SR,2001,SF,Yes
WL,APP,PLOT C,2001,July,369.1,250,SF,SR,2000,Dead,NA,1997,SR,2001,SF,No
WL,APP,PLOT C,2002,July,369.2,251,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT C,1996,July,374.1,252,SR,First.Appearance,NA,SR,1997,1996,SR,2000,SF,Yes
WL,APP,PLOT C,1997,May,374.1,252,SR,SR,1996,MR,1998,1996,SR,2000,SF,Yes
WL,APP,PLOT C,1998,July,374.1,252,MR,SR,1997,SR,1999,1996,SR,2000,SF,Yes
WL,APP,PLOT C,1999,July,374.1,252,SR,MR,1998,SF,2000,1996,SR,2000,SF,Yes
WL,APP,PLOT C,2000,July,374.1,252,SF,SR,1999,Dead,NA,1996,SR,2000,SF,No
WL,APP,PLOT C,2001,May,374.2,253,SR,First.Appearance,NA,SR,2002,2001,SR,2002,SR,Yes
WL,APP,PLOT C,2002,July,374.2,253,SR,SR,2001,Dead,NA,2001,SR,2002,SR,No
WL,APP,PLOT C,1995,July,375,254,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT C,1996,July,375,254,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT C,1999,July,376.1,255,SR,First.Appearance,NA,SF,2000,1999,SR,2000,SF,Yes
WL,APP,PLOT C,2000,July,376.1,255,SF,SR,1999,Dead,NA,1999,SR,2000,SF,No
WL,APP,PLOT C,2002,July,376.2,256,SR,First.Appearance,NA,SR,2003,2002,SR,2003,SR,Yes
WL,APP,PLOT C,2003,May,376.2,256,SR,SR,2002,Dead,NA,2002,SR,2003,SR,No
WL,APP,PLOT C,1995,July,378,257,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT C,1996,July,378,257,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT C,1995,July,380,258,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT C,1996,July,380,258,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT C,1995,May,381,259,Seedling,First.Appearance,NA,Dead,NA,1995,Seedling,1995,Seedling,No
WL,APP,PLOT C,1995,May,383.1,260,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,1997,SR,Yes
WL,APP,PLOT C,1996,May,383.1,260,SR,Seedling,1995,SR,1997,1995,Seedling,1997,SR,Yes
WL,APP,PLOT C,1997,July,383.1,260,SR,SR,1996,Dead,NA,1995,Seedling,1997,SR,No
WL,APP,PLOT C,1998,May,383.2,261,MR,First.Appearance,NA,SR,1999,1998,MR,2000,SR,Yes
WL,APP,PLOT C,1999,July,383.2,261,SR,MR,1998,SR,2000,1998,MR,2000,SR,Yes
WL,APP,PLOT C,2000,May,383.2,261,SR,SR,1999,Dead,NA,1998,MR,2000,SR,No
WL,APP,PLOT C,1995,July,384,262,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1996,May,384,262,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1997,July,384,262,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT C,1995,May,388.1,263,SR,First.Appearance,NA,Dead,NA,1995,SR,1995,SR,No
WL,APP,PLOT C,1995,July,388.2,264,SR,First.Appearance,NA,Dead,NA,1995,SR,1995,SR,No
WL,APP,PLOT C,1995,May,390,265,Seedling,First.Appearance,NA,inactive,1996,1995,Seedling,1998,SR,Yes
WL,APP,PLOT C,1996,May,390,265,inactive,Seedling,1995,SR,1997,1995,Seedling,1998,SR,Yes
WL,APP,PLOT C,1997,May,390,265,SR,inactive,1996,SR,1998,1995,Seedling,1998,SR,Yes
WL,APP,PLOT C,1998,May,390,265,SR,SR,1997,Dead,NA,1995,Seedling,1998,SR,No
WL,APP,PLOT C,1995,May,391,266,Seedling,First.Appearance,NA,Dead,NA,1995,Seedling,1995,Seedling,No
WL,APP,PLOT C,1995,July,408.1,267,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT C,1996,May,408.1,267,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT C,1997,July,408.2,268,SR,First.Appearance,NA,SR,1998,1997,SR,2001,SR,Yes
WL,APP,PLOT C,1998,July,408.2,268,SR,SR,1997,SR,1999,1997,SR,2001,SR,Yes
WL,APP,PLOT C,1999,July,408.2,268,SR,SR,1998,SR,2000,1997,SR,2001,SR,Yes
WL,APP,PLOT C,2000,May,408.2,268,SR,SR,1999,SR,2001,1997,SR,2001,SR,Yes
WL,APP,PLOT C,2001,May,408.2,268,SR,SR,2000,Dead,NA,1997,SR,2001,SR,No
WL,APP,PLOT C,1995,July,409.1,269,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT C,1996,May,409.1,269,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT C,1997,July,409.2,270,SR,First.Appearance,NA,SR,1998,1997,SR,1999,SF,Yes
WL,APP,PLOT C,1998,July,409.2,270,SR,SR,1997,SF,1999,1997,SR,1999,SF,Yes
WL,APP,PLOT C,1999,July,409.2,270,SF,SR,1998,Dead,NA,1997,SR,1999,SF,No
WL,APP,PLOT C,2000,May,409.3,271,SR,First.Appearance,NA,SF,2001,2000,SR,2001,SF,Yes
WL,APP,PLOT C,2001,July,409.3,271,SF,SR,2000,Dead,NA,2000,SR,2001,SF,No
WL,APP,PLOT C,2003,May,409.4,272,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,APP,PLOT C,1995,July,410,273,SR,First.Appearance,NA,Dead,NA,1995,SR,1995,SR,No
WL,APP,PLOT C,1995,July,411,274,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT C,1996,May,411,274,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT C,1995,July,412.1,275,SR,First.Appearance,NA,SR,1996,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1996,July,412.1,275,SR,SR,1995,SR,1997,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1997,July,412.1,275,SR,SR,1996,SR,1998,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1998,July,412.1,275,SR,SR,1997,SR,1999,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,412.1,275,SR,SR,1998,SR,2000,1995,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,412.1,275,SR,SR,1999,Dead,NA,1995,SR,2000,SR,No
WL,APP,PLOT C,2001,May,412.2,276,SR,First.Appearance,NA,Dead,NA,2001,SR,2001,SR,No
WL,APP,PLOT C,2002,July,412.3,277,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT C,1995,July,413,278,SR,First.Appearance,NA,SR,1996,1995,SR,2002,MR,Yes
WL,APP,PLOT C,1996,July,413,278,SR,SR,1995,SR,1997,1995,SR,2002,MR,Yes
WL,APP,PLOT C,1997,July,413,278,SR,SR,1996,SR,1998,1995,SR,2002,MR,Yes
WL,APP,PLOT C,1998,July,413,278,SR,SR,1997,SR,1999,1995,SR,2002,MR,Yes
WL,APP,PLOT C,1999,July,413,278,SR,SR,1998,SR,2000,1995,SR,2002,MR,Yes
WL,APP,PLOT C,2000,May,413,278,SR,SR,1999,SR,2001,1995,SR,2002,MR,Yes
WL,APP,PLOT C,2001,May,413,278,SR,SR,2000,MR,2002,1995,SR,2002,MR,Yes
WL,APP,PLOT C,2002,July,413,278,MR,SR,2001,Dead,NA,1995,SR,2002,MR,No
WL,APP,PLOT C,1995,July,414,279,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1996,July,414,279,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1997,May,414,279,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT C,1993,July,415.1,280,SR,First.Appearance,NA,inactive,1994,1993,SR,1996,SF,Yes
WL,APP,PLOT C,1994,May,415.1,280,inactive,SR,1993,SR,1995,1993,SR,1996,SF,Yes
WL,APP,PLOT C,1995,July,415.1,280,SR,inactive,1994,SF,1996,1993,SR,1996,SF,Yes
WL,APP,PLOT C,1996,July,415.1,280,SF,SR,1995,Dead,NA,1993,SR,1996,SF,No
WL,APP,PLOT C,1997,July,415.2,281,SR,First.Appearance,NA,SR,1998,1997,SR,1998,SR,Yes
WL,APP,PLOT C,1998,May,415.2,281,SR,SR,1997,Dead,NA,1997,SR,1998,SR,No
WL,APP,PLOT C,1999,July,415.3,282,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT C,1997,July,422,283,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT C,1999,July,439,284,SR,First.Appearance,NA,SR,2000,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2000,May,439,284,SR,SR,1999,SR,2001,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2001,May,439,284,SR,SR,2000,MR,2002,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2002,July,439,284,MR,SR,2001,SR,2003,1999,SR,2003,SR,Yes
WL,APP,PLOT C,2003,May,439,284,SR,MR,2002,Dead,NA,1999,SR,2003,SR,No
WL,APP,PLOT C,1996,May,440,285,Seedling,First.Appearance,NA,SR,1997,1996,Seedling,1997,SR,Yes
WL,APP,PLOT C,1997,May,440,285,SR,Seedling,1996,Dead,NA,1996,Seedling,1997,SR,No
WL,APP,PLOT C,1996,July,441,286,SR,First.Appearance,NA,MR,1997,1996,SR,1997,MR,Yes
WL,APP,PLOT C,1997,July,441,286,MR,SR,1996,Dead,NA,1996,SR,1997,MR,No
WL,APP,PLOT C,1999,July,450,287,SR,First.Appearance,NA,SR,2000,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2000,May,450,287,SR,SR,1999,SR,2001,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2001,May,450,287,SR,SR,2000,SR,2002,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2002,July,450,287,SR,SR,2001,SR,2003,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2003,May,450,287,SR,SR,2002,SR,2004,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2004,May,450,287,SR,SR,2003,Dead,NA,1999,SR,2004,SR,No
WL,APP,PLOT C,2002,July,454,288,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT C,2002,July,460,289,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT C,2002,July,468,290,SR,First.Appearance,NA,inactive,2003,2002,SR,2006,SF,Yes
WL,APP,PLOT C,2003,May,468,290,inactive,SR,2002,SR,2004,2002,SR,2006,SF,Yes
WL,APP,PLOT C,2004,May,468,290,SR,inactive,2003,SR,2005,2002,SR,2006,SF,Yes
WL,APP,PLOT C,2005,July,468,290,SR,SR,2004,SF,2006,2002,SR,2006,SF,Yes
WL,APP,PLOT C,2006,July,468,290,SF,SR,2005,Dead,NA,2002,SR,2006,SF,No
WL,APP,PLOT C,2004,May,476,291,Seedling,First.Appearance,NA,Dead,NA,2004,Seedling,2004,Seedling,No
WL,APP,PLOT C,2004,May,480,292,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT C,1992,July,490.1,293,SR,First.Appearance,NA,SF,1993,1992,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,490.1,293,SF,SR,1992,Dead,NA,1992,SR,1993,SF,No
WL,APP,PLOT C,1994,July,490.2,294,MF,First.Appearance,NA,Dead,NA,1994,MF,1994,MF,No
WL,APP,PLOT C,1992,July,491.1,295,SR,First.Appearance,NA,SF,1993,1992,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,491.1,295,SF,SR,1992,Dead,NA,1992,SR,1993,SF,No
WL,APP,PLOT C,1994,July,491.2,296,SR,First.Appearance,NA,SF,1995,1994,SR,1995,SF,Yes
WL,APP,PLOT C,1995,July,491.2,296,SF,SR,1994,Dead,NA,1994,SR,1995,SF,No
WL,APP,PLOT C,1992,July,492.1,297,SR,First.Appearance,NA,SF,1993,1992,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,492.1,297,SF,SR,1992,Dead,NA,1992,SR,1993,SF,No
WL,APP,PLOT C,1994,July,492.2,298,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT C,1997,July,492.3,299,SR,First.Appearance,NA,SR,1998,1997,SR,2002,SR,Yes
WL,APP,PLOT C,1998,July,492.3,299,SR,SR,1997,SR,1999,1997,SR,2002,SR,Yes
WL,APP,PLOT C,1999,July,492.3,299,SR,SR,1998,SR,2000,1997,SR,2002,SR,Yes
WL,APP,PLOT C,2000,May,492.3,299,SR,SR,1999,SR,2001,1997,SR,2002,SR,Yes
WL,APP,PLOT C,2001,May,492.3,299,SR,SR,2000,SR,2002,1997,SR,2002,SR,Yes
WL,APP,PLOT C,2002,July,492.3,299,SR,SR,2001,Dead,NA,1997,SR,2002,SR,No
WL,APP,PLOT C,1992,July,494.1,300,SR,First.Appearance,NA,Dead,NA,1992,SR,1992,SR,No
WL,APP,PLOT C,1993,July,494.2,301,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,APP,PLOT C,1994,July,494.2,301,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,APP,PLOT C,1995,July,494.3,302,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1996,July,494.3,302,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1997,July,494.3,302,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT C,1992,July,496,303,SR,First.Appearance,NA,SR,1993,1992,SR,1995,MR,Yes
WL,APP,PLOT C,1993,July,496,303,SR,SR,1992,SR,1994,1992,SR,1995,MR,Yes
WL,APP,PLOT C,1994,July,496,303,SR,SR,1993,MR,1995,1992,SR,1995,MR,Yes
WL,APP,PLOT C,1995,July,496,303,MR,SR,1994,Dead,NA,1992,SR,1995,MR,No
WL,APP,PLOT C,2004,May,498,304,Seedling,First.Appearance,NA,SR,2005,2004,Seedling,2005,SR,Yes
WL,APP,PLOT C,2005,July,498,304,SR,Seedling,2004,Dead,NA,2004,Seedling,2005,SR,No
WL,APP,PLOT C,1991,July,507.1,305,SR,First.Appearance,NA,SR,1992,1991,SR,1993,SF,Yes
WL,APP,PLOT C,1992,July,507.1,305,SR,SR,1991,SF,1993,1991,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,507.1,305,SF,SR,1992,Dead,NA,1991,SR,1993,SF,No
WL,APP,PLOT C,1996,July,507.2,306,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT C,1997,May,507.2,306,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT C,1991,May,508,307,SR,First.Appearance,NA,Dead,NA,1991,SR,1991,SR,No
WL,APP,PLOT C,1990,July,509,308,SR,No.record,NA,inactive,1991,1990,SR,1992,SR,Yes
WL,APP,PLOT C,1991,May,509,308,inactive,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,APP,PLOT C,1992,May,509,308,SR,inactive,1991,Dead,NA,1990,SR,1992,SR,No
WL,APP,PLOT C,1990,July,526,309,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,APP,PLOT C,1991,May,526,309,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,APP,PLOT C,1996,July,527.1,310,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT C,1997,July,527.1,310,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
