SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,APP,PLOT B,2000,May,1438,815,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2000,May,1439.1,816,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2001,May,1439.2,817,SR,First.Appearance,NA,Dead,NA,2001,SR,2001,SR,No
WL,APP,PLOT B,1998,July,1441,818,SR,First.Appearance,NA,SR,1999,1998,SR,2001,SF,Yes
WL,APP,PLOT B,1999,July,1441,818,SR,SR,1998,SR,2000,1998,SR,2001,SF,Yes
WL,APP,PLOT B,2000,May,1441,818,SR,SR,1999,SF,2001,1998,SR,2001,SF,Yes
WL,APP,PLOT B,2001,July,1441,818,SF,SR,2000,Dead,NA,1998,SR,2001,SF,No
WL,APP,PLOT B,2004,June,1451.1,819,Seedling,First.Appearance,NA,SR,2005,2004,Seedling,2005,SR,Yes
WL,APP,PLOT B,2005,July,1451.1,819,SR,Seedling,2004,Dead,NA,2004,Seedling,2005,SR,No
WL,APP,PLOT B,2006,July,1451.2,820,SR,First.Appearance,NA,SF,2007,2006,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,1451.2,820,SF,SR,2006,Dead,NA,2006,SR,2007,SF,No
WL,APP,PLOT B,2004,June,1452.1,821,SR,First.Appearance,NA,SR,2005,2004,SR,2007,SF,Yes
WL,APP,PLOT B,2005,July,1452.1,821,SR,SR,2004,SR,2006,2004,SR,2007,SF,Yes
WL,APP,PLOT B,2006,July,1452.1,821,SR,SR,2005,SF,2007,2004,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,1452.1,821,SF,SR,2006,Dead,NA,2004,SR,2007,SF,No
WL,APP,PLOT B,2008,June,1452.2,822,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,1452.2,822,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,1453.1,823,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,2006,July,1453.2,824,SR,First.Appearance,NA,SF,2007,2006,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,1453.2,824,SF,SR,2006,Dead,NA,2006,SR,2007,SF,No
WL,APP,PLOT B,2005,July,1455,826,SR,First.Appearance,NA,MR,2006,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2006,July,1455,826,MR,SR,2005,SR,2007,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,1455,826,SR,MR,2006,Dead,NA,2005,SR,2007,SR,No
WL,APP,PLOT B,2004,June,1456,827,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT B,2005,July,1457,828,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT B,2006,July,1457,828,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT B,2005,July,1458,829,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2006,July,1458,829,SR,SR,2005,SR,2007,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,1458,829,SR,SR,2006,Dead,NA,2005,SR,2007,SR,No
WL,APP,PLOT B,2004,June,1459,830,SR,First.Appearance,NA,inactive,2005,2004,SR,2006,SR,Yes
WL,APP,PLOT B,2005,July,1459,830,inactive,SR,2004,SR,2006,2004,SR,2006,SR,Yes
WL,APP,PLOT B,2006,July,1459,830,SR,inactive,2005,Dead,NA,2004,SR,2006,SR,No
WL,APP,PLOT B,2006,July,1470,831,SR,First.Appearance,NA,SR,2007,2006,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,1470,831,SR,SR,2006,Dead,NA,2006,SR,2007,SR,No
WL,APP,PLOT B,2006,July,1476,832,SR,First.Appearance,NA,inactive,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT B,2007,July,1476,832,inactive,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT B,2008,June,1476,832,SR,inactive,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,1476,832,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT B,2000,May,1478,833,SR,First.Appearance,NA,SR,2001,2000,SR,2005,SR,Yes
WL,APP,PLOT B,2001,May,1478,833,SR,SR,2000,SR,2002,2000,SR,2005,SR,Yes
WL,APP,PLOT B,2002,May,1478,833,SR,SR,2001,SR,2003,2000,SR,2005,SR,Yes
WL,APP,PLOT B,2003,June,1478,833,SR,SR,2002,SR,2004,2000,SR,2005,SR,Yes
WL,APP,PLOT B,2004,June,1478,833,SR,SR,2003,SR,2005,2000,SR,2005,SR,Yes
WL,APP,PLOT B,2005,July,1478,833,SR,SR,2004,Dead,NA,2000,SR,2005,SR,No
WL,APP,PLOT B,2000,May,1479.1,834,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2002,May,1479.2,835,SR,First.Appearance,NA,SR,2003,2002,SR,2007,MF,Yes
WL,APP,PLOT B,2003,June,1479.2,835,SR,SR,2002,SR,2004,2002,SR,2007,MF,Yes
WL,APP,PLOT B,2004,June,1479.2,835,SR,SR,2003,SR,2005,2002,SR,2007,MF,Yes
WL,APP,PLOT B,2005,July,1479.2,835,SR,SR,2004,MR,2006,2002,SR,2007,MF,Yes
WL,APP,PLOT B,2006,July,1479.2,835,MR,SR,2005,MF,2007,2002,SR,2007,MF,Yes
WL,APP,PLOT B,2007,July,1479.2,835,MF,MR,2006,Dead,NA,2002,SR,2007,MF,No
WL,APP,PLOT B,2008,June,1479.3,836,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,1479.3,836,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,2000,May,1480.1,837,SR,First.Appearance,NA,SR,2001,2000,SR,2003,SR,Yes
WL,APP,PLOT B,2001,May,1480.1,837,SR,SR,2000,SR,2002,2000,SR,2003,SR,Yes
WL,APP,PLOT B,2002,July,1480.1,837,SR,SR,2001,SR,2003,2000,SR,2003,SR,Yes
WL,APP,PLOT B,2003,June,1480.1,837,SR,SR,2002,Dead,NA,2000,SR,2003,SR,No
WL,APP,PLOT B,2004,June,1480.2,838,SR,First.Appearance,NA,SR,2005,2004,SR,2005,SR,Yes
WL,APP,PLOT B,2005,July,1480.2,838,SR,SR,2004,Dead,NA,2004,SR,2005,SR,No
WL,APP,PLOT B,1997,July,1481,839,SR,First.Appearance,NA,NA,NA,1997,SR,2000,SR,No
WL,APP,PLOT B,2000,May,1481,839,SR,NA,NA,Dead,NA,1997,SR,2000,SR,No
WL,APP,PLOT B,2000,May,1482,840,SR,First.Appearance,NA,SR,2001,2000,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1482,840,SR,SR,2000,Dead,NA,2000,SR,2001,SR,No
WL,APP,PLOT B,2000,May,1483,841,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,1999,May,1484,842,Seedling,First.Appearance,NA,SR,2000,1999,Seedling,2000,SR,Yes
WL,APP,PLOT B,2000,May,1484,842,SR,Seedling,1999,Dead,NA,1999,Seedling,2000,SR,No
WL,APP,PLOT B,2000,May,1485,843,SR,First.Appearance,NA,SR,2001,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,1485,843,SR,SR,2000,SR,2002,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,1485,843,SR,SR,2001,Dead,NA,2000,SR,2002,SR,No
WL,APP,PLOT B,2000,July,1486,844,SF,First.Appearance,NA,Dead,NA,2000,SF,2000,SF,No
WL,APP,PLOT B,2000,May,1487,845,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2000,May,1488.1,846,SR,First.Appearance,NA,SR,2001,2000,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1488.1,846,SR,SR,2000,Dead,NA,2000,SR,2001,SR,No
WL,APP,PLOT B,2003,June,1488.2,847,SR,First.Appearance,NA,SR,2004,2003,SR,2005,SR,Yes
WL,APP,PLOT B,2004,June,1488.2,847,SR,SR,2003,SR,2005,2003,SR,2005,SR,Yes
WL,APP,PLOT B,2005,July,1488.2,847,SR,SR,2004,Dead,NA,2003,SR,2005,SR,No
WL,APP,PLOT B,2008,June,1488.3,848,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,1488.3,848,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,1996,May,1489.1,849,Seedling,First.Appearance,NA,Dead,NA,1996,Seedling,1996,Seedling,No
WL,APP,PLOT B,1997,July,1489.2,850,MR,First.Appearance,NA,MR,1998,1997,MR,2000,SR,Yes
WL,APP,PLOT B,1998,July,1489.2,850,MR,MR,1997,inactive,1999,1997,MR,2000,SR,Yes
WL,APP,PLOT B,1999,May,1489.2,850,inactive,MR,1998,SR,2000,1997,MR,2000,SR,Yes
WL,APP,PLOT B,2000,May,1489.2,850,SR,inactive,1999,Dead,NA,1997,MR,2000,SR,No
WL,APP,PLOT B,2003,June,1489.3,851,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,APP,PLOT B,2000,May,1490,852,SR,First.Appearance,NA,SR,2001,2000,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1490,852,SR,SR,2000,Dead,NA,2000,SR,2001,SR,No
WL,APP,PLOT B,2000,May,1491,853,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2000,May,1492,854,SR,First.Appearance,NA,SR,2001,2000,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1492,854,SR,SR,2000,Dead,NA,2000,SR,2001,SR,No
WL,APP,PLOT B,2004,June,1493,855,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT B,2000,May,1494,856,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2000,May,1495.1,857,SR,First.Appearance,NA,SF,2001,2000,SR,2001,SF,Yes
WL,APP,PLOT B,2001,July,1495.1,857,SF,SR,2000,Dead,NA,2000,SR,2001,SF,No
WL,APP,PLOT B,2002,July,1495.2,858,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT B,2000,May,1497.1,859,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2001,May,1497.2,860,MR,First.Appearance,NA,Dead,NA,2001,MR,2001,MR,No
WL,APP,PLOT B,2004,June,1497.3,861,SR,First.Appearance,NA,SR,2005,2004,SR,2006,SF,Yes
WL,APP,PLOT B,2005,July,1497.3,861,SR,SR,2004,SF,2006,2004,SR,2006,SF,Yes
WL,APP,PLOT B,2006,July,1497.3,861,SF,SR,2005,Dead,NA,2004,SR,2006,SF,No
WL,APP,PLOT B,2007,July,1497.4,862,MR,First.Appearance,NA,Dead,NA,2007,MR,2007,MR,No
WL,APP,PLOT B,2000,May,1498,863,SR,First.Appearance,NA,SR,2001,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,1498,863,SR,SR,2000,SR,2002,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,1498,863,SR,SR,2001,Dead,NA,2000,SR,2002,SR,No
WL,APP,PLOT B,2000,May,1499,864,SR,First.Appearance,NA,inactive,2001,2000,SR,2002,SF,Yes
WL,APP,PLOT B,2001,May,1499,864,inactive,SR,2000,SF,2002,2000,SR,2002,SF,Yes
WL,APP,PLOT B,2002,July,1499,864,SF,inactive,2001,Dead,NA,2000,SR,2002,SF,No
WL,APP,PLOT B,1996,July,1536.1,865,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,1997,July,1536.2,866,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT B,1998,May,1536.3,867,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,APP,PLOT B,1999,July,1536.3,867,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,APP,PLOT B,2001,May,1536.4,868,SR,First.Appearance,NA,SR,2002,2001,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,1536.4,868,SR,SR,2001,Dead,NA,2001,SR,2002,SR,No
WL,APP,PLOT B,2001,May,1547,869,SR,First.Appearance,NA,Dead,NA,2001,SR,2001,SR,No
WL,APP,PLOT B,2000,May,1552,870,Seedling,First.Appearance,NA,SR,2001,2000,Seedling,2001,SR,Yes
WL,APP,PLOT B,2001,May,1552,870,SR,Seedling,2000,Dead,NA,2000,Seedling,2001,SR,No
WL,APP,PLOT B,2001,May,1582,871,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,APP,PLOT B,1994,May,1701,872,Seedling,First.Appearance,NA,SR,1995,1994,Seedling,1995,SR,Yes
WL,APP,PLOT B,1995,May,1701,872,SR,Seedling,1994,Dead,NA,1994,Seedling,1995,SR,No
WL,APP,PLOT B,2001,May,1702.1,873,SR,First.Appearance,NA,Dead,NA,2001,SR,2001,SR,No
WL,APP,PLOT B,2004,June,1702.2,874,SR,First.Appearance,NA,inactive,2005,2004,SR,2007,SR,Yes
WL,APP,PLOT B,2005,July,1702.2,874,inactive,SR,2004,SR,2006,2004,SR,2007,SR,Yes
WL,APP,PLOT B,2006,July,1702.2,874,SR,inactive,2005,SR,2007,2004,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,1702.2,874,SR,SR,2006,Dead,NA,2004,SR,2007,SR,No
WL,APP,PLOT B,1993,July,1703.1,875,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,APP,PLOT B,1994,July,1703.1,875,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,APP,PLOT B,1995,July,1703.2,876,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SF,Yes
WL,APP,PLOT B,1996,July,1703.2,876,SR,SR,1995,SF,1997,1995,SR,1997,SF,Yes
WL,APP,PLOT B,1997,July,1703.2,876,SF,SR,1996,Dead,NA,1995,SR,1997,SF,No
WL,APP,PLOT B,1998,July,1703.3,877,MR,First.Appearance,NA,MR,1999,1998,MR,2001,SR,Yes
WL,APP,PLOT B,1999,July,1703.3,877,MR,MR,1998,MR,2000,1998,MR,2001,SR,Yes
WL,APP,PLOT B,2000,May,1703.3,877,MR,MR,1999,SR,2001,1998,MR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1703.3,877,SR,MR,2000,Dead,NA,1998,MR,2001,SR,No
WL,APP,PLOT B,1994,July,1704,878,SR,First.Appearance,NA,SR,1995,1994,SR,1996,SR,Yes
WL,APP,PLOT B,1995,July,1704,878,SR,SR,1994,SR,1996,1994,SR,1996,SR,Yes
WL,APP,PLOT B,1996,May,1704,878,SR,SR,1995,Dead,NA,1994,SR,1996,SR,No
WL,APP,PLOT B,1994,July,1705,879,SR,First.Appearance,NA,SR,1995,1994,SR,1997,SR,Yes
WL,APP,PLOT B,1995,July,1705,879,SR,SR,1994,inactive,1996,1994,SR,1997,SR,Yes
WL,APP,PLOT B,1996,May,1705,879,inactive,SR,1995,SR,1997,1994,SR,1997,SR,Yes
WL,APP,PLOT B,1997,July,1705,879,SR,inactive,1996,Dead,NA,1994,SR,1997,SR,No
WL,APP,PLOT B,1999,July,1706.1,880,MR,First.Appearance,NA,MR,2000,1999,MR,2004,SF,Yes
WL,APP,PLOT B,2000,May,1706.1,880,MR,MR,1999,SR,2001,1999,MR,2004,SF,Yes
WL,APP,PLOT B,2001,May,1706.1,880,SR,MR,2000,SR,2002,1999,MR,2004,SF,Yes
WL,APP,PLOT B,2002,May,1706.1,880,SR,SR,2001,SR,2003,1999,MR,2004,SF,Yes
WL,APP,PLOT B,2003,June,1706.1,880,SR,SR,2002,SF,2004,1999,MR,2004,SF,Yes
WL,APP,PLOT B,2004,July,1706.1,880,SF,SR,2003,Dead,NA,1999,MR,2004,SF,No
WL,APP,PLOT B,2005,July,1706.2,881,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,1994,July,1707.1,882,SR,First.Appearance,NA,SR,1995,1994,SR,1996,SF,Yes
WL,APP,PLOT B,1995,July,1707.1,882,SR,SR,1994,SF,1996,1994,SR,1996,SF,Yes
WL,APP,PLOT B,1996,July,1707.1,882,SF,SR,1995,Dead,NA,1994,SR,1996,SF,No
WL,APP,PLOT B,1997,July,1707.2,883,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT B,1998,May,1707.3,884,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,APP,PLOT B,1994,July,1709.1,885,SR,First.Appearance,NA,SR,1995,1994,SR,1995,SR,Yes
WL,APP,PLOT B,1995,July,1709.1,885,SR,SR,1994,Dead,NA,1994,SR,1995,SR,No
WL,APP,PLOT B,1996,July,1709.2,886,SR,First.Appearance,NA,SR,1997,1996,SR,1998,SR,Yes
WL,APP,PLOT B,1997,July,1709.2,886,SR,SR,1996,SR,1998,1996,SR,1998,SR,Yes
WL,APP,PLOT B,1998,July,1709.2,886,SR,SR,1997,Dead,NA,1996,SR,1998,SR,No
WL,APP,PLOT B,1993,July,1710.1,887,SR,First.Appearance,NA,SR,1994,1993,SR,1999,SF,Yes
WL,APP,PLOT B,1994,July,1710.1,887,SR,SR,1993,SR,1995,1993,SR,1999,SF,Yes
WL,APP,PLOT B,1995,July,1710.1,887,SR,SR,1994,SR,1996,1993,SR,1999,SF,Yes
WL,APP,PLOT B,1996,July,1710.1,887,SR,SR,1995,SR,1997,1993,SR,1999,SF,Yes
WL,APP,PLOT B,1997,July,1710.1,887,SR,SR,1996,SR,1998,1993,SR,1999,SF,Yes
WL,APP,PLOT B,1998,July,1710.1,887,SR,SR,1997,SF,1999,1993,SR,1999,SF,Yes
WL,APP,PLOT B,1999,July,1710.1,887,SF,SR,1998,Dead,NA,1993,SR,1999,SF,No
WL,APP,PLOT B,2000,May,1710.2,888,SR,First.Appearance,NA,SR,2001,2000,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1710.2,888,SR,SR,2000,Dead,NA,2000,SR,2001,SR,No
WL,APP,PLOT B,2003,June,1710.3,889,SR,First.Appearance,NA,SR,2004,2003,SR,2005,SF,Yes
WL,APP,PLOT B,2004,June,1710.3,889,SR,SR,2003,SF,2005,2003,SR,2005,SF,Yes
WL,APP,PLOT B,2005,July,1710.3,889,SF,SR,2004,Dead,NA,2003,SR,2005,SF,No
WL,APP,PLOT B,2006,July,1710.4,890,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT B,1994,May,1711.1,891,SR,First.Appearance,NA,SR,1995,1994,SR,1995,SR,Yes
WL,APP,PLOT B,1995,May,1711.1,891,SR,SR,1994,Dead,NA,1994,SR,1995,SR,No
WL,APP,PLOT B,1995,July,1711.2,892,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT B,1996,May,1711.2,892,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT B,1998,July,1711.3,893,SF,First.Appearance,NA,Dead,NA,1998,SF,1998,SF,No
WL,APP,PLOT B,1999,July,1711.4,894,SR,First.Appearance,NA,SR,2000,1999,SR,2001,SR,Yes
WL,APP,PLOT B,2000,May,1711.4,894,SR,SR,1999,SR,2001,1999,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1711.4,894,SR,SR,2000,Dead,NA,1999,SR,2001,SR,No
WL,APP,PLOT B,1994,May,1712.1,895,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1995,July,1712.2,896,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT B,1996,May,1712.2,896,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT B,1999,July,1712.3,897,SR,First.Appearance,NA,SR,2000,1999,SR,2001,SF,Yes
WL,APP,PLOT B,2000,May,1712.3,897,SR,SR,1999,SF,2001,1999,SR,2001,SF,Yes
WL,APP,PLOT B,2001,July,1712.3,897,SF,SR,2000,Dead,NA,1999,SR,2001,SF,No
WL,APP,PLOT B,2002,May,1712.4,898,MR,First.Appearance,NA,Dead,NA,2002,MR,2002,MR,No
WL,APP,PLOT B,1993,July,1713.1,899,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SR,Yes
WL,APP,PLOT B,1994,July,1713.1,899,SR,SR,1993,SR,1995,1993,SR,1995,SR,Yes
WL,APP,PLOT B,1995,May,1713.1,899,SR,SR,1994,Dead,NA,1993,SR,1995,SR,No
WL,APP,PLOT B,1995,July,1713.2,900,SR,First.Appearance,NA,SR,1996,1995,SR,1998,SR,Yes
WL,APP,PLOT B,1996,July,1713.2,900,SR,SR,1995,SR,1997,1995,SR,1998,SR,Yes
WL,APP,PLOT B,1997,July,1713.2,900,SR,SR,1996,SR,1998,1995,SR,1998,SR,Yes
WL,APP,PLOT B,1998,July,1713.2,900,SR,SR,1997,Dead,NA,1995,SR,1998,SR,No
WL,APP,PLOT B,2005,July,1714,901,SR,First.Appearance,NA,MR,2006,2005,SR,2006,MR,Yes
WL,APP,PLOT B,2006,July,1714,901,MR,SR,2005,Dead,NA,2005,SR,2006,MR,No
WL,APP,PLOT B,1998,July,1715.1,902,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,APP,PLOT B,2000,May,1715.2,903,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,1994,July,1716,904,MR,First.Appearance,NA,MR,1995,1994,MR,1995,MR,Yes
WL,APP,PLOT B,1995,May,1716,904,MR,MR,1994,Dead,NA,1994,MR,1995,MR,No
WL,APP,PLOT B,1994,July,1717.1,905,SR,First.Appearance,NA,SF,1995,1994,SR,1995,SF,Yes
WL,APP,PLOT B,1995,July,1717.1,905,SF,SR,1994,Dead,NA,1994,SR,1995,SF,No
WL,APP,PLOT B,1997,July,1717.2,906,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT B,1998,July,1717.3,907,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,APP,PLOT B,1999,July,1717.3,907,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,APP,PLOT B,1994,May,1718,908,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,July,1719,909,SR,First.Appearance,NA,SR,1995,1994,SR,1995,SR,Yes
WL,APP,PLOT B,1995,May,1719,909,SR,SR,1994,Dead,NA,1994,SR,1995,SR,No
WL,APP,PLOT B,1994,May,1720,910,Seedling,First.Appearance,NA,Dead,NA,1994,Seedling,1994,Seedling,No
WL,APP,PLOT B,1994,July,1721,911,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,July,1722,912,SR,First.Appearance,NA,SR,1995,1994,SR,1998,SR,Yes
WL,APP,PLOT B,1995,July,1722,912,SR,SR,1994,inactive,1996,1994,SR,1998,SR,Yes
WL,APP,PLOT B,1996,May,1722,912,inactive,SR,1995,MR,1997,1994,SR,1998,SR,Yes
WL,APP,PLOT B,1997,July,1722,912,MR,inactive,1996,SR,1998,1994,SR,1998,SR,Yes
WL,APP,PLOT B,1998,July,1722,912,SR,MR,1997,Dead,NA,1994,SR,1998,SR,No
WL,APP,PLOT B,1994,May,1723,913,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,May,1724,914,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,May,1725,915,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,July,1726,916,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,July,1727.1,917,SR,First.Appearance,NA,SR,1995,1994,SR,1998,SF,Yes
WL,APP,PLOT B,1995,July,1727.1,917,SR,SR,1994,SR,1996,1994,SR,1998,SF,Yes
WL,APP,PLOT B,1996,July,1727.1,917,SR,SR,1995,SR,1997,1994,SR,1998,SF,Yes
WL,APP,PLOT B,1997,July,1727.1,917,SR,SR,1996,SF,1998,1994,SR,1998,SF,Yes
WL,APP,PLOT B,1998,July,1727.1,917,SF,SR,1997,Dead,NA,1994,SR,1998,SF,No
WL,APP,PLOT B,1999,July,1727.2,918,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT B,1994,July,1728,919,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,July,1729,920,SR,First.Appearance,NA,SR,1995,1994,SR,1996,SR,Yes
WL,APP,PLOT B,1995,July,1729,920,SR,SR,1994,SR,1996,1994,SR,1996,SR,Yes
WL,APP,PLOT B,1996,July,1729,920,SR,SR,1995,Dead,NA,1994,SR,1996,SR,No
WL,APP,PLOT B,1994,May,1730,921,MR,First.Appearance,NA,SR,1995,1994,MR,1995,SR,Yes
WL,APP,PLOT B,1995,May,1730,921,SR,MR,1994,Dead,NA,1994,MR,1995,SR,No
WL,APP,PLOT B,1994,May,1731,922,Seedling,First.Appearance,NA,Dead,NA,1994,Seedling,1994,Seedling,No
WL,APP,PLOT B,1994,May,1732.1,923,Seedling,First.Appearance,NA,Dead,NA,1994,Seedling,1994,Seedling,No
WL,APP,PLOT B,1997,July,1732.2,924,SR,First.Appearance,NA,SR,1998,1997,SR,2001,SF,Yes
WL,APP,PLOT B,1998,July,1732.2,924,SR,SR,1997,SR,1999,1997,SR,2001,SF,Yes
WL,APP,PLOT B,1999,July,1732.2,924,SR,SR,1998,SR,2000,1997,SR,2001,SF,Yes
WL,APP,PLOT B,2000,May,1732.2,924,SR,SR,1999,SF,2001,1997,SR,2001,SF,Yes
WL,APP,PLOT B,2001,July,1732.2,924,SF,SR,2000,Dead,NA,1997,SR,2001,SF,No
WL,APP,PLOT B,2002,July,1732.3,925,SR,First.Appearance,NA,SR,2003,2002,SR,2004,SR,Yes
WL,APP,PLOT B,2003,June,1732.3,925,SR,SR,2002,SR,2004,2002,SR,2004,SR,Yes
WL,APP,PLOT B,2004,June,1732.3,925,SR,SR,2003,Dead,NA,2002,SR,2004,SR,No
WL,APP,PLOT B,2005,July,1732.4,926,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT B,2006,July,1732.4,926,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT B,1994,July,1733,927,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT B,1994,July,1734.1,928,SR,First.Appearance,NA,SF,1995,1994,SR,1995,SF,Yes
WL,APP,PLOT B,1995,July,1734.1,928,SF,SR,1994,Dead,NA,1994,SR,1995,SF,No
WL,APP,PLOT B,1996,July,1734.2,929,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,2000,May,1734.3,930,SR,First.Appearance,NA,SR,2001,2000,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,1734.3,930,SR,SR,2000,Dead,NA,2000,SR,2001,SR,No
WL,APP,PLOT B,1994,July,1735.1,931,SR,First.Appearance,NA,SF,1995,1994,SR,1995,SF,Yes
WL,APP,PLOT B,1995,July,1735.1,931,SF,SR,1994,Dead,NA,1994,SR,1995,SF,No
